participantId,age,gender,education,location,belief_pre,belief_post,belief_change,distance_pre,distance_post,distance_change,intentions_pre,intentions_post,intentions_change,policy_adoption_pre,policy_adoption_post,policy_adoption_change,self_perceived_behavior_change,self_perceived_behavior_pre,self_perceived_behavior_post,consumption_pre,consumption_post,consumption_change,general_sharing_pre,general_sharing_post,general_sharing_change,intervention_sharing_post,choices,condition,combined_condition,strategy,type
C0DD3D3BADB346F3B7A61E495C8FC493,60,2,5,2,100,100,0,4.6,4.6,0,4.5,4.5,0,100,100,0,0,1,1,7,7,0,1,1,0,,4,chat_personalized,chat_personalized_control,control,real_human
F22648A56D1D44368B747E218A06A882,57,2,4,2,0.75,1.5,0.75,4,4,0,2.5,2.25,-0.25,4.714285714,6,1.285714286,0,4,4,3.666666667,3.5,-0.1666666667,0,0,0,,0.3333333333,text_statement,text_statement_moral,moral,real_human
A357DD9FEFB6464D82FB322339AAA94C,30,2,5,3,81.25,85,3.75,4.4,4,-0.4,4,4,0,89.71428571,90,0.2857142857,0,3,3,4.166666667,3.666666667,-0.5,,,,,3,text_statement,text_statement_moral,moral,real_human
9B14C552883741E8B99F929CB44CF585,43,1,4,2,99.75,98.75,-1,6,7,1,4.25,4.5,0.25,93.28571429,99.28571429,6,0,3,3,7,7,0,1,1,0,1,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
8E3E5DCA19D44B29A92B245F48BACECC,33,2,5,1,92.5,94.5,2,4.2,4.4,0.2,3.5,3.5,0,71.71428571,72.71428571,1,0,3,3,5.5,5.166666667,-0.3333333333,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
58E6C901C6AB416E9B05EA42F5C6E390,18,2,1,1,83,69,-14,3.4,3.8,0.4,3.5,3.75,0.25,54.71428571,59.71428571,5,0,5,5,6,5.5,-0.5,1,1,0,0,2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
8B61C758D3E14957BD22BC6B6EB9E98D,64,2,6,2,84.25,84.5,0.25,5,4.8,-0.2,4,5,1,72.14285714,72.14285714,0,0,1,1,4.833333333,5,0.1666666667,0,0,0,0,0,chat_personalized,chat_personalized_action,action,real_human
3D7E5E51E8D34A0D9EF85BB85DFCD54F,39,2,2,3,72.75,68,-4.75,3.8,4,0.2,2.5,2.5,0,63.85714286,71.42857143,7.571428571,-1,3,2,3.833333333,3.5,-0.3333333333,0,0,0,0,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
01EF7791018A466EB8DB14FB7A54AD3A,50,2,4,3,24,49.25,25.25,4.4,4.2,-0.2,3.5,4.5,1,70,90.14285714,20.14285714,0,2,2,6,6.666666667,0.6666666667,0,0,0,,0.5,text_statement,text_statement_future,future,real_human
0F6752CD3D8D48E8A6AF2FA5DA58C0C5,49,2,6,2,100,100,0,4.8,4.6,-0.2,3.5,3.5,0,91.42857143,93.57142857,2.142857143,0,1,1,5.666666667,6.333333333,0.6666666667,0,0,0,0,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
76EFC9FB74444AB2ACBAEFAF5D3C1E9B,41,1,5,2,0,0,0,3.4,3.4,0,2,2,0,19.28571429,19,-0.2857142857,0,1,1,3,3.166666667,0.1666666667,0,0,0,,1,chat_personalized,chat_personalized_control,control,real_human
94C968BE05384FDA97F90AEF8F184D69,68,2,5,3,100,100,0,3.8,3.8,0,2.5,2.25,-0.25,71.42857143,71.42857143,0,0,5,5,3.333333333,5,1.666666667,0,1,1,,1,text_statement,text_statement_action,action,real_human
5FFB695934A84F73A9F6476A96D6F567,59,2,4,3,92.5,100,7.5,4.4,7,2.6,5,4.75,-0.25,87.14285714,96.42857143,9.285714286,0,3,3,7,7,0,1,1,0,0,3,chat_personalized,chat_personalized_moral,moral,real_human
6F4298939F8446C5B081F5E70E552510,30,2,5,1,65.25,75,9.75,5,4.8,-0.2,4,4,0,75.71428571,80,4.285714286,0,2,2,5.333333333,5.333333333,0,1,1,0,1,1.2,text_statement,text_statement_action,action,real_human
C5F4ACC28F5F436CAD3445431DB7B8DA,36,2,5,3,85,84,-1,5,5,0,3.25,3.5,0.25,75.57142857,78.57142857,3,0,2,2,5.166666667,5.333333333,0.1666666667,,,,,2,chat_nonpersonal,chat_nonpersonal_action,action,real_human
5FA8CD03C938437EA3E2AD01A3F29BBE,51,2,4,2,83,77.5,-5.5,4.4,4.4,0,2.5,2.75,0.25,66.57142857,70.28571429,3.714285714,0,2,2,3.5,3.666666667,0.1666666667,0,0,0,0,0,text_statement,text_statement_future,future,real_human
879D08F7D3D9421BAC549A15D95F522A,28,2,3,2,92.25,66.75,-25.5,5,4.2,-0.8,2.5,2.5,0,65.42857143,63.42857143,-2,0,2,2,3.166666667,3.333333333,0.1666666667,0,0,0,,0.5,chat_personalized,chat_personalized_future,future,real_human
E77E921E4D2C47ED94BF71DEB4D7E4F7,54,2,3,2,95.75,89.5,-6.25,5,4.6,-0.4,4,4,0,94.85714286,96.14285714,1.285714286,0,5,5,4.833333333,5.333333333,0.5,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_action,action,real_human
1B56FAB2CAC24B1E8255E56E29156E3A,26,1,5,2,93.75,98.75,5,5.2,5.4,0.2,4,4.5,0.5,97.85714286,98.57142857,0.7142857143,0,4,4,4.833333333,5,0.1666666667,1,1,0,1,6,chat_personalized,chat_personalized_future,future,real_human
A3225197A57D498187805738CB466F18,29,1,3,2,77.5,83,5.5,3.4,4.4,1,3.75,4.5,0.75,78.28571429,87.42857143,9.142857143,0,3,3,5.333333333,5.5,0.1666666667,0,0,0,,1,text_statement,text_statement_control,control,real_human
0AF3E3CC85D14A76BB40B747590A18CE,32,2,4,1,100,100,0,7,7,0,4.5,4.5,0,86.14285714,91.28571429,5.142857143,0,2,2,7,7,0,0,0,0,,1,text_statement,text_statement_action,action,real_human
B1972B5DA83C412C80021D3EAC8CA561,24,1,5,3,95,100,5,6.2,6.2,0,4,4,0,94.57142857,100,5.428571429,0,2,2,6.166666667,6,-0.1666666667,1,1,0,0,5,text_statement,text_statement_future,future,real_human
3E1ED08B785C45FB9E24E000CF6E549D,30,1,5,1,90,96.25,6.25,4.4,4.6,0.2,3,3,0,85.71428571,86.57142857,0.8571428571,0,2,2,5.166666667,4.333333333,-0.8333333333,,,,,0.6666666667,text_statement,text_statement_future,future,real_human
1DF28D04D4BC4AD0A9B59DD0E935393A,39,1,3,3,0,0,0,3,3,0,3.75,4,0.25,36.71428571,37.42857143,0.7142857143,0,1,1,3.5,3.5,0,0,0,0,,1,text_statement,text_statement_action,action,real_human
B0979038BFE0442AA59BC7EE50C77952,20,2,2,2,78.5,78,-0.5,4.4,5.2,0.8,2.75,2,-0.75,67.28571429,79.71428571,12.42857143,0,2,2,5,5.166666667,0.1666666667,1,1,0,1,0,text_statement,text_statement_moral,moral,real_human
B5DB1AB4A71745E4B1D2EA1A9744FCD1,45,2,3,1,76,78.5,2.5,5.8,5.8,0,4,4,0,90.14285714,84,-6.142857143,0,4,4,5,5,0,1,1,0,1,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
63B846092F42481C8814B6C90FD15783,25,1,3,2,100,96.5,-3.5,5.2,5.4,0.2,3.25,4,0.75,94,96.28571429,2.285714286,0,2,2,5.5,5.666666667,0.1666666667,1,1,0,1,3,text_statement,text_statement_moral,moral,real_human
7A1D85B27A864E8297D9ED8919E94AE1,29,2,5,3,74.75,84.75,10,3.8,4.4,0.6,3.75,3.5,-0.25,88.85714286,94.14285714,5.285714286,0,2,2,5.5,5.666666667,0.1666666667,,,,,4,text_statement,text_statement_moral,moral,real_human
A6820325FD9D48F9AB2E1D8967AC851B,29,1,5,2,92.5,94,1.5,5.6,5.6,0,3.25,3.5,0.25,70.57142857,74.14285714,3.571428571,0,4,4,3.833333333,4,0.1666666667,0,0,0,,3,text_statement,text_statement_future,future,real_human
923D08CFD0894720B1F1D5D4C8C30F80,34,1,5,1,99.25,99.5,0.25,4,4.2,0.2,4.25,4.5,0.25,72.42857143,62,-10.42857143,1,4,5,5.833333333,5.166666667,-0.6666666667,1,0,-1,,3,text_statement,text_statement_moral,moral,real_human
38C7ACBC45CE4D069B395BB2E6D2C6CA,30,1,6,3,97,95.75,-1.25,4.6,4.6,0,4,4,0,75.14285714,82.71428571,7.571428571,0,1,1,5.833333333,5.833333333,0,1,1,0,0,4,chat_personalized,chat_personalized_control,control,real_human
DB18494B5874464A9F322CEF10B6C599,27,1,5,3,36.5,27.75,-8.75,4.4,4.2,-0.2,2.75,2.75,0,13.71428571,34.42857143,20.71428571,0,3,3,4,4.166666667,0.1666666667,1,1,0,0,1,chat_nonpersonal,chat_nonpersonal_future,future,real_human
115DA6BE849B4E21ADDF661C1D150DDB,25,1,5,3,100,100,0,4.6,4.6,0,3.75,3.5,-0.25,100,100,0,0,2,2,6.666666667,6.666666667,0,1,1,0,0,3,chat_nonpersonal,chat_nonpersonal_action,action,real_human
CD71F866657D4BD99F5E0A7E9BFA969E,40,2,5,2,95.5,99.5,4,4.4,4,-0.4,4.25,4.75,0.5,98.57142857,95.71428571,-2.857142857,0,1,1,6,7,1,1,1,0,0,4,chat_personalized,chat_personalized_moral,moral,real_human
E748566D37D14AA6918E32ECE83706D4,19,2,3,2,94,98.75,4.75,4.2,4.6,0.4,4.25,4.5,0.25,99.57142857,100,0.4285714286,0,2,2,5.666666667,6,0.3333333333,1,1,0,1,6,text_statement,text_statement_control,control,real_human
2B3943EC166B4B9FACB9395A2CB44137,32,1,5,2,73,100,27,4.8,5.4,0.6,4.25,4.25,0,100,100,0,-1,3,2,5.333333333,5.833333333,0.5,0,0,0,,6,chat_personalized,chat_personalized_future,future,real_human
CA1F89C14CC54B08ACDD467F095168BC,34,1,6,3,88.5,97.5,9,4.8,5.6,0.8,3,3,0,98.42857143,95.71428571,-2.714285714,0,1,1,5.166666667,5.666666667,0.5,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_control,control,real_human
8045543092A0404BBE680801D829C4A6,29,2,6,2,44.75,47.75,3,5,6,1,3.75,3.75,0,27.71428571,48.71428571,21,0,2,2,6,6,0,1,1,0,1,0,text_statement,text_statement_moral,moral,real_human
F01AA4D026CA431FBB04AD0A79B2BC39,52,1,5,3,98.75,98.75,0,3.6,3.6,0,2.75,2.75,0,83.57142857,82.85714286,-0.7142857143,0,1,1,5.833333333,5.833333333,0,0,0,0,,3,chat_nonpersonal,chat_nonpersonal_action,action,real_human
074319D7838A4620AC283635EBA30D3C,45,2,3,1,6.25,0.5,-5.75,1.6,1.8,0.2,2.5,2.25,-0.25,19.14285714,16.14285714,-3,0,2,2,3,1.666666667,-1.333333333,0,0,0,,1,text_statement,text_statement_action,action,real_human
389ABA6EFFEB404F8CF8B62D296418C5,33,2,4,1,100,100,0,4.4,4.4,0,3.75,3.75,0,63.42857143,69.85714286,6.428571429,0,3,3,6,7,1,1,1,0,1,3,chat_personalized,chat_personalized_moral,moral,real_human
D1EA81384E394BC0B72B88DFD7ED023C,24,2,5,2,81.25,83.75,2.5,4.8,4.8,0,3,3,0,85,84.85714286,-0.1428571429,0,3,3,3.666666667,4,0.3333333333,0,0,0,0,1,text_statement,text_statement_action,action,real_human
C84EE57B9A1047F393B8C43414D32C93,24,1,5,2,72.5,74,1.5,4.4,4.2,-0.2,3.5,3,-0.5,53,57.57142857,4.571428571,0,2,2,4.833333333,5,0.1666666667,0,0,0,0,2,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
1B0A3B436BDB444C985971D16F65ECFD,23,1,5,2,97.5,100,2.5,4.8,4.8,0,4,3.75,-0.25,82.85714286,82.42857143,-0.4285714286,0,1,1,4.166666667,4,-0.1666666667,0,0,0,,2,chat_personalized,chat_personalized_future,future,real_human
5389F02D576A4B0D84DE87AD6F853434,33,1,6,2,59,44.5,-14.5,5.6,4.2,-1.4,2.25,2.25,0,50.14285714,47.71428571,-2.428571429,0,2,2,1.166666667,1,-0.1666666667,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
CBE24D1D724349D09F35ADB75C2B3B31,28,2,2,1,45,46.5,1.5,3.8,4,0.2,2.75,3.5,0.75,49,41.42857143,-7.571428571,0,2,2,2.833333333,3,0.1666666667,0,0,0,0,4,chat_personalized,chat_personalized_future,future,real_human
D3DE68FE1D5E4C4F8DE6C0AD3B0D30FD,26,2,2,2,87.5,91,3.5,4.2,4,-0.2,4,3.75,-0.25,85.71428571,84.57142857,-1.142857143,0,3,3,4.166666667,4.166666667,0,0,0,0,0,3,text_statement,text_statement_control,control,real_human
9C777ABC0CA34BCC8D0452EF6F542E2A,26,2,5,1,49.25,55,5.75,4.2,4.4,0.2,4,4.25,0.25,36.71428571,50.85714286,14.14285714,0,2,2,6,6,0,1,1,0,1,2,chat_personalized,chat_personalized_control,control,real_human
C6F5797AC3DE419BA4BC525BC14ED788,34,1,4,3,71.75,58.5,-13.25,5,5.6,0.6,3.75,3.75,0,79.71428571,82.28571429,2.571428571,0,3,3,5.833333333,5.833333333,0,0,0,0,,3,text_statement,text_statement_moral,moral,real_human
473FAE465FB84F6CBD4FE54F58855C8B,30,2,5,2,80.25,64.5,-15.75,5,5,0,3.75,3.5,-0.25,72.71428571,73,0.2857142857,-1,3,2,5,5,0,1,0,-1,1,2,text_statement,text_statement_action,action,real_human
683E00C0C65E486C90046D590A06F41B,28,1,2,2,80.75,78,-2.75,3,3.6,0.6,2.75,2,-0.75,72.14285714,82,9.857142857,0,3,3,3.5,3.5,0,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_action,action,real_human
D251B2B77C654E4F9328AAD624DC6639,28,2,5,3,84.75,83.5,-1.25,4.8,4.8,0,3.75,3.75,0,79.85714286,78.28571429,-1.571428571,0,3,3,5.166666667,5.166666667,0,0,0,0,,4,text_statement,text_statement_moral,moral,real_human
024BA05D98644A2CBD8ECEF3FF884E4A,24,2,3,1,100,99.5,-0.5,4.4,4.4,0,3.25,3.25,0,89.28571429,89.71428571,0.4285714286,0,3,3,5.5,5.666666667,0.1666666667,0,0,0,,1,text_statement,text_statement_future,future,real_human
4E895F9B39A144AB967BE4DB5C18B5A0,38,2,3,1,5.75,2.25,-3.5,3.4,3.4,0,1.75,1.5,-0.25,43.85714286,38.28571429,-5.571428571,0,2,2,2.333333333,2,-0.3333333333,,,,,0.8,text_statement,text_statement_moral,moral,real_human
3B23BBF2A3014790BA4B47E62F829896,37,2,5,3,100,100,0,4.4,4.4,0,4.5,4.75,0.25,96.14285714,98.14285714,2,0,4,4,4.666666667,5.833333333,1.166666667,,,,0,4,chat_nonpersonal,chat_nonpersonal_action,action,real_human
D6E3457324894A55A3783890FB6EC5BE,27,2,4,1,78,75.25,-2.75,6.2,6.2,0,2.25,2,-0.25,42.85714286,49.85714286,7,0,1,1,3.166666667,2.833333333,-0.3333333333,0,0,0,,1.5,text_statement,text_statement_future,future,real_human
10DACB0D3A30484AA29574215609C1C2,41,2,2,1,53.75,47.25,-6.5,4,4,0,2,2.25,0.25,38.28571429,47,8.714285714,0,2,2,2.5,2.166666667,-0.3333333333,0,,,,0,text_statement,text_statement_control,control,real_human
A467D381F0E04680A94280A67BCAA70E,33,1,5,2,51.75,68,16.25,5.4,5.4,0,2.75,3.5,0.75,54.85714286,60,5.142857143,1,3,4,5.333333333,6,0.6666666667,0,0,0,0,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
7E1F4C7B20C1463687A787F7545812C9,55,1,5,3,100,100,0,4.4,4,-0.4,3.5,3.5,0,83.28571429,82.85714286,-0.4285714286,0,3,3,6.166666667,6,-0.1666666667,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
A55A389507124159962064A7AD0E9CFA,54,1,5,2,93,100,7,4,3.8,-0.2,2,1.75,-0.25,61.85714286,64.42857143,2.571428571,0,5,5,5.166666667,5.166666667,0,0,0,0,,1.5,text_statement,text_statement_moral,moral,real_human
E93E1629DE604A379F2B0140B8AC841D,32,2,2,2,95.75,100,4.25,4.6,4.6,0,4.25,4.25,0,93.28571429,92.42857143,-0.8571428571,0,5,5,5.666666667,6.333333333,0.6666666667,1,1,0,1,4,text_statement,text_statement_control,control,real_human
6595CE9F883840DEB90CD51D36DD59F3,47,1,6,3,97.75,97.25,-0.5,5,5,0,2.75,2.75,0,64.85714286,60.85714286,-4,0,4,4,4.666666667,4.333333333,-0.3333333333,0,0,0,,1,text_statement,text_statement_future,future,real_human
A7258C911B5E406BB380922651CB7F59,50,2,3,2,99.5,100,0.5,4,4,0,4,4,0,97.85714286,97.85714286,0,0,4,4,5.5,5.833333333,0.3333333333,1,1,0,1,6,text_statement,text_statement_action,action,real_human
1C3FEAA46E0444B8B0F96480EF8E0F8A,42,2,3,2,1.5,3,1.5,2.8,2.8,0,3,3.25,0.25,26.57142857,30.85714286,4.285714286,0,3,3,4,4,0,0,0,0,,0,text_statement,text_statement_control,control,real_human
2C6C1F0A5B7B40AEBACBC63C34C52D41,34,1,5,2,87.5,92.5,5,5.8,5.4,-0.4,3.5,3.5,0,75.71428571,73,-2.714285714,0,4,4,3.833333333,3.833333333,0,,,,,0.5,text_statement,text_statement_future,future,real_human
176B40DB9C0E4C7A9EC1E3EC0095D980,50,1,3,3,0,0,0,2.6,2.6,0,1.5,1.5,0,23.71428571,25.28571429,1.571428571,0,1,1,1,1,0,0,0,0,,0,chat_personalized,chat_personalized_control,control,real_human
74901D2ADE564603BE59D28A55952B5C,29,2,4,2,20,20,0,3.4,3.4,0,1,1,0,18.57142857,20,1.428571429,0,1,1,1,1,0,0,0,0,,0.3333333333,chat_personalized,chat_personalized_action,action,real_human
E5B094C4A6A44D0D9BC3AFD373982952,30,2,6,2,77.25,81.25,4,4.2,4.2,0,3.25,3.25,0,85.28571429,84.42857143,-0.8571428571,0,4,4,4,4,0,1,1,0,0,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
E5B2F778D111432CA482817BFDA79239,30,2,5,3,79.5,82.5,3,4,3.8,-0.2,4.5,4.5,0,77.71428571,85.71428571,8,0,2,2,5.5,5.666666667,0.1666666667,,,,0,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
C7CC6F37321E45058A3A0B34A16C4A0C,29,2,5,3,98.75,100,1.25,5,4.6,-0.4,4.25,5,0.75,88.57142857,92.85714286,4.285714286,0,3,3,5.833333333,6,0.1666666667,1,1,0,,3,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
89600608694747B38E0DC8F47E04AF6D,63,2,4,1,64.25,72.5,8.25,4.2,4.2,0,3.25,3.25,0,85.85714286,85.14285714,-0.7142857143,0,1,1,4.833333333,5,0.1666666667,0,0,0,,3,text_statement,text_statement_action,action,real_human
B22F00B6B2C24DABAA17317CDF11ED10,39,1,6,2,61,68,7,5.4,5.4,0,3.75,3.75,0,66.57142857,68,1.428571429,0,2,2,4.666666667,4.666666667,0,0,0,0,,0.5,text_statement,text_statement_control,control,real_human
7CE8249F0BFF435AAD889F36C69249A3,46,1,2,1,2.25,2.5,0.25,2.8,2.8,0,1.5,1.5,0,19.28571429,20,0.7142857143,0,1,1,2.333333333,2.333333333,0,,,,,0,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
9C30C07DCF054B3D80482693B1D90183,41,2,3,2,90.25,95,4.75,4.8,4.8,0,4.25,4.5,0.25,79.57142857,80.85714286,1.285714286,0,1,1,4.5,5.166666667,0.6666666667,1,1,0,0,3,chat_personalized,chat_personalized_action,action,real_human
22E9FC06DDA446B58AA6AD74BB6BF34C,23,2,6,3,89.75,86.5,-3.25,4.4,4.4,0,3.5,3.5,0,84.71428571,85.28571429,0.5714285714,0,5,5,4.833333333,5.5,0.6666666667,1,1,0,1,1,chat_personalized,chat_personalized_action,action,real_human
E5B75F603892444A8ECA1965AF9E9157,34,2,5,3,100,100,0,4.6,4.6,0,4,4,0,95.71428571,95.71428571,0,0,2,2,6,6,0,1,1,0,,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
BB716738825149CC9069B81329443DFA,26,2,5,3,84,76.75,-7.25,5.6,4.4,-1.2,3.25,3,-0.25,67.14285714,67.57142857,0.4285714286,0,5,5,3.5,2.666666667,-0.8333333333,0,0,0,,1.5,chat_personalized,chat_personalized_moral,moral,real_human
383DDA728FF34144ABF042A6BF5DC0EE,34,2,5,3,98.75,98.75,0,4.2,4.2,0,3.75,3.75,0,95.71428571,95.71428571,0,0,3,3,5.333333333,5.333333333,0,0,0,0,,2,text_statement,text_statement_moral,moral,real_human
3222FD31B85F465DB2CB32328A0CD204,45,2,6,3,84.25,91.5,7.25,4,4.4,0.4,2,2,0,84.42857143,81.14285714,-3.285714286,0,2,2,4.666666667,5,0.3333333333,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_future,future,real_human
ABC8336F600C445583FC011E1C68957B,28,2,5,2,100,100,0,4.2,4.2,0,4,4,0,94.28571429,94.28571429,0,0,5,5,6.833333333,6.833333333,0,1,1,0,,6,chat_nonpersonal,chat_nonpersonal_future,future,real_human
ACEE6417B42C4F65AA6EC2158DC8ABEB,60,1,3,3,100,100,0,4.6,4.6,0,4.5,4.5,0,100,100,0,0,2,2,6.666666667,6.833333333,0.1666666667,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
AC745D5174BD4D239657DF32B3AC0111,19,1,2,2,92.75,97.75,5,4.8,4.4,-0.4,4,3.75,-0.25,92.42857143,91.42857143,-1,0,4,4,4.166666667,4,-0.1666666667,,,,0,1,text_statement,text_statement_control,control,real_human
72FA9C6241E348578734E2AA95DE8595,36,1,7,3,86.25,100,13.75,4,4,0,4.25,5,0.75,62.71428571,77.71428571,15,0,1,1,5.666666667,6.5,0.8333333333,1,1,0,0,6,chat_nonpersonal,chat_nonpersonal_future,future,real_human
3597833DAC5C42098FFDB01E0661F35F,31,2,6,2,100,100,0,4.6,4.6,0,4.25,4,-0.25,79.71428571,75.71428571,-4,0,2,2,5.833333333,6.5,0.6666666667,,,,0,1.5,chat_personalized,chat_personalized_action,action,real_human
73C42C254F5440ECB8C0C8F1B9529987,32,2,6,1,95,100,5,3.4,5,1.6,4,4,0,100,100,0,0,1,1,5,5,0,,,,,3,text_statement,text_statement_future,future,real_human
E699138A3F8D438F96AE27E8AA338EFC,57,1,5,3,97.5,97.5,0,4.4,4.4,0,4.25,4,-0.25,82.85714286,81.42857143,-1.428571429,0,2,2,6.166666667,6.166666667,0,,,,,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
B042AAD6CDFF41EA823148BECEA5C49F,37,2,6,2,97.75,98.5,0.75,4.6,4.4,-0.2,4,3.75,-0.25,86.14285714,84.71428571,-1.428571429,0,2,2,6.5,6.166666667,-0.3333333333,1,1,0,1,5,text_statement,text_statement_control,control,real_human
1BF219FD16654D2984BCAD607B5A595C,39,1,6,2,78.5,78,-0.5,4.2,4.4,0.2,4,4.25,0.25,75.85714286,85.14285714,9.285714286,-1,3,2,5.666666667,6.5,0.8333333333,1,1,0,0,3,chat_personalized,chat_personalized_action,action,real_human
63CCB99291884DB49454E28CF01D6FE0,31,1,5,2,91.25,93.75,2.5,4.4,6,1.6,4,3.75,-0.25,90.71428571,90.14285714,-0.5714285714,0,3,3,6,6,0,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_future,future,real_human
E9E55F756CFE4334A3CD9D5328865251,46,2,6,2,80.5,94,13.5,6,6.4,0.4,4.5,4.75,0.25,81.42857143,88,6.571428571,0,3,3,6.5,6.666666667,0.1666666667,1,1,0,1,5,chat_nonpersonal,chat_nonpersonal_action,action,real_human
88DB7AE457FF4721B15869E20E3B8E96,37,1,2,3,61.25,53.75,-7.5,5.6,6,0.4,2.25,2.25,0,34.28571429,39.28571429,5,0,2,2,2,2,0,0,0,0,,0,text_statement,text_statement_control,control,real_human
AB074B4172AC4D92B73374212AF6DB5E,18,2,2,1,100,100,0,4.6,4.6,0,2.5,2.75,0.25,94.28571429,94.28571429,0,0,1,1,5.5,5.666666667,0.1666666667,1,1,0,0,2,text_statement,text_statement_action,action,real_human
002D321B2814496DA6BDA3438A04F646,52,1,5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,5,5,1,1,0,0,0,0,,0,chat_personalized,chat_personalized_control,control,real_human
3CD7929A22E5457CB60ADE088C2ED69C,50,1,2,3,0,0,0,3.4,3.4,0,4.5,4.5,0,46.42857143,50,3.571428571,0,2,2,6.166666667,6,-0.1666666667,0,0,0,0,2,text_statement,text_statement_control,control,real_human
84CE46B417E145A5973D675A71A76E3C,44,1,6,2,85,90,5,3.6,3.8,0.2,3.75,3.5,-0.25,52.85714286,51.42857143,-1.428571429,0,5,5,4.166666667,3.833333333,-0.3333333333,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_control,control,real_human
AF329573F9A64CC0BF4371D478335CFF,29,1,2,3,84,89.75,5.75,4.2,4.2,0,4.5,4.75,0.25,85.28571429,82.71428571,-2.571428571,0,2,2,5.833333333,5.833333333,0,0,0,0,,5,chat_personalized,chat_personalized_action,action,real_human
C7CE232983894E35BD5CB68C7068522C,44,1,5,3,100,100,0,4,4.4,0.4,2.5,2.25,-0.25,92.85714286,92.85714286,0,0,5,5,3.333333333,3.333333333,0,,,,0,1,text_statement,text_statement_moral,moral,real_human
A9C6357E212B498F806278F81A7EE407,34,1,3,2,66.5,78,11.5,4.6,5,0.4,4.25,3.75,-0.5,85.28571429,73.57142857,-11.71428571,0,2,2,6,6.166666667,0.1666666667,1,1,0,1,3,text_statement,text_statement_action,action,real_human
E0AE8C601E7B470C95577324E8433416,49,2,3,1,71.25,75,3.75,5.4,5.2,-0.2,3.75,4,0.25,57.14285714,57.14285714,0,0,1,1,6,6,0,0,0,0,0,4,text_statement,text_statement_future,future,real_human
AA470324E60C4AF5941E8CC6BA4C0173,34,2,6,3,100,100,0,4.4,4.4,0,4,3.5,-0.5,90.85714286,89.57142857,-1.285714286,0,2,2,5.333333333,5.5,0.1666666667,1,1,0,1,2.5,text_statement,text_statement_moral,moral,real_human
B39E6B514CA94087BF3F33943578B155,40,1,5,3,88.25,84.75,-3.5,4.4,4,-0.4,2.75,3.25,0.5,80.71428571,75.57142857,-5.142857143,0,2,2,4.5,4.666666667,0.1666666667,1,1,0,,4,chat_personalized,chat_personalized_future,future,real_human
6FB24712443D448DAE6F4F95AC75AE78,41,1,6,2,11.25,7.5,-3.75,3.4,3.4,0,2,1.75,-0.25,14.28571429,15,0.7142857143,0,3,3,2.666666667,2.5,-0.1666666667,,,,0,0.2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
44B3B4B6FA8B49DE9000B7CF5B40407B,43,2,5,3,91.25,91.25,0,4.6,4.2,-0.4,2.75,2.75,0,76.42857143,74.28571429,-2.142857143,0,3,3,4.333333333,4.333333333,0,,,,,5,text_statement,text_statement_moral,moral,real_human
4036C28BC46F499B9AFEC585026DD0C5,64,2,5,2,100,100,0,4.6,4.4,-0.2,3.75,4.25,0.5,100,100,0,0,2,2,7,7,0,0,0,0,0,4,chat_nonpersonal,chat_nonpersonal_action,action,real_human
85332A30B19649DBB74C9342FED3416E,25,1,5,3,87.25,84.75,-2.5,4.6,5,0.4,4,4.25,0.25,87.14285714,84,-3.142857143,0,5,5,4.833333333,4.666666667,-0.1666666667,1,1,0,1,5,text_statement,text_statement_moral,moral,real_human
3885F4FCC3474BB79022063C2DD966A7,21,2,3,2,88.25,79.25,-9,5.6,6.4,0.8,3.25,3.5,0.25,85.28571429,90,4.714285714,0,4,4,5.166666667,5.333333333,0.1666666667,1,1,0,,3,chat_nonpersonal,chat_nonpersonal_action,action,real_human
